time,trade,size,ask,os,bid,bs
141004,3448.200000,2,3448.400000,3,3448.200000,12
141004,3448.200000,2,3448.400000,3,3448.200000,11
141005,3448.400000,1,3448.400000,2,3448.200000,11
141006,3448.200000,1,3448.400000,5,3448.200000,10
141008,3448.200000,1,3448.400000,6,3448.200000,9
141008,3448.400000,4,3448.400000,3,3448.200000,9
141009,3448.200000,1,3448.400000,3,3448.200000,9
141010,3448.200000,4,3448.400000,3,3448.200000,6
141010,3448.200000,1,3448.400000,3,3448.200000,5
141011,3448.200000,1,3448.400000,3,3448.200000,4
141012,3448.400000,1,3448.400000,2,3448.200000,4
141013,3448.200000,1,3448.400000,4,3448.200000,3
141013,3448.400000,2,3448.400000,2,3448.200000,3
141014,3448.200000,1,3448.400000,2,3448.200000,2
141015,3448.200000,2,3448.200000,1,3448.000000,34
141016,3448.200000,1,3448.200000,4,3448.000000,35
141017,3448.200000,4,3448.200000,2,3448.000000,29
141017,3448.000000,2,3448.200000,3,3448.000000,23
141018,3448.000000,1,3448.200000,3,3448.000000,22
141018,3448.000000,1,3448.200000,3,3448.000000,21
141019,3448.200000,3,3448.200000,3,3448.000000,19
141019,3448.000000,1,3448.200000,3,3448.000000,18
141020,3448.200000,5,3448.200000,2,3448.000000,14
141020,3448.000000,7,3448.200000,4,3448.000000,9
141021,3448.000000,2,3448.200000,4,3448.000000,7
141021,3447.800000,10,3448.200000,2,3447.800000,1
141022,3448.000000,9,3448.000000,2,3447.200000,3
141023,3448.000000,1,3447.800000,3,3447.200000,11
141024,3447.200000,1,3447.800000,5,3447.400000,2
141025,3447.400000,2,3447.800000,5,3447.200000,10
141026,3447.600000,1,3447.800000,5,3447.200000,11
141027,3447.200000,6,3447.600000,1,3447.200000,5
141028,3447.200000,5,3447.600000,2,3447.200000,1
141030,3447.200000,2,3447.200000,1,3447.000000,5
141031,3447.000000,6,3447.000000,14,3446.800000,4
141032,3446.800000,3,3447.000000,16,3446.800000,1
141033,3447.000000,5,3447.000000,14,3446.600000,8
141033,3447.000000,3,3447.000000,13,3446.800000,2
141034,3447.000000,4,3447.000000,11,3446.600000,6
141034,3447.000000,2,3447.000000,11,3446.600000,6
141035,3446.600000,3,3446.800000,2,3446.600000,3
141035,3446.600000,2,3446.800000,2,3446.600000,1
141036,3446.600000,4,3446.800000,2,3446.400000,10
141036,3446.600000,1,3446.800000,4,3446.400000,8
141037,3446.600000,3,3446.600000,3,3446.400000,8
141038,3446.400000,5,3446.600000,1,3446.400000,6
141038,3446.400000,8,3446.600000,1,3446.200000,12
141039,3446.200000,8,3446.600000,1,3446.200000,5
141039,3446.200000,3,3446.400000,2,3446.200000,7
141040,3446.400000,5,3446.600000,1,3446.200000,6
141041,3446.400000,1,3446.600000,2,3446.200000,13
141041,3446.200000,1,3446.600000,2,3446.200000,12
141042,3446.600000,11,3446.800000,3,3446.400000,2
141043,3446.600000,2,3446.800000,4,3446.600000,1
141045,3446.400000,2,3446.600000,1,3446.400000,10
141045,3446.600000,1,3446.800000,6,3446.600000,1
141046,3446.600000,2,3446.800000,5,3446.400000,6
141046,3446.600000,1,3446.800000,5,3446.400000,6
141047,3446.800000,2,3446.800000,3,3446.600000,5
141047,3446.600000,2,3446.800000,3,3446.600000,3
141048,3446.400000,1,3446.600000,2,3446.400000,7
141048,3446.400000,6,3446.600000,1,3446.400000,2
141049,3446.400000,3,3446.600000,6,3446.400000,1
141050,3446.600000,1,3446.600000,6,3446.400000,2
141051,3446.400000,3,3446.600000,6,3446.400000,4
141052,3446.600000,2,3446.600000,4,3446.400000,5
141052,3446.400000,1,3446.600000,4,3446.400000,7
141053,3446.400000,4,3446.600000,4,3446.400000,6
141054,3446.600000,8,3446.400000,1,3446.200000,27
141055,3446.200000,6,3446.400000,7,3446.200000,21
141055,3446.200000,7,3446.400000,3,3446.200000,19
141056,3446.400000,30,3446.400000,2,3446.000000,16
141056,3446.000000,1,3446.200000,1,3446.000000,15
141057,3446.000000,16,3446.200000,3,3446.000000,6
141057,3445.600000,11,3446.200000,3,3445.600000,9
141058,3446.400000,12,3445.800000,1,3445.600000,9
141058,3446.200000,1,3446.000000,6,3445.600000,9
141059,3445.800000,2,3446.000000,7,3445.800000,1
141059,3445.800000,1,3446.000000,9,3445.600000,9
141100,3445.600000,5,3446.000000,9,3445.600000,5
141101,3445.600000,3,3446.000000,9,3445.600000,6
141101,3445.600000,1,3446.000000,9,3445.600000,5
141102,3445.600000,3,3446.000000,9,3445.600000,2
141102,3446.000000,4,3446.000000,6,3445.600000,1
141103,3445.600000,1,3446.000000,16,3445.200000,10
141104,3445.200000,3,3446.000000,16,3445.200000,9
141104,3445.200000,1,3445.800000,1,3445.200000,9
141105,3446.000000,3,3446.000000,16,3445.400000,1
141105,3445.600000,1,3446.000000,17,3445.400000,1
141106,3445.600000,1,3445.800000,8,3445.400000,1
141106,3445.200000,6,3445.600000,6,3445.200000,10
141107,3445.600000,2,3445.600000,5,3445.400000,3
141108,3445.600000,7,3445.800000,10,3445.600000,4
141108,3445.200000,19,3445.400000,1,3445.200000,2
141109,3446.000000,15,3446.000000,19,3445.800000,1
141110,3445.800000,1,3445.600000,2,3445.200000,7
141110,3445.200000,1,3445.600000,2,3445.200000,6
141111,3445.600000,1,3445.600000,1,3445.400000,1
141111,3445.400000,1,3445.600000,1,3445.400000,6
141112,3445.600000,2,3445.800000,10,3445.400000,6
141112,3445.600000,1,3445.800000,10,3445.600000,19
141113,3445.600000,6,3445.800000,6,3445.600000,17
141114,3445.600000,8,3446.000000,19,3445.600000,16
141114,3445.800000,19,3446.000000,17,3445.400000,1
141115,3446.000000,1,3446.000000,16,3445.600000,2
141115,3445.400000,3,3446.000000,9,3445.400000,1
141116,3445.200000,5,3445.800000,2,3445.400000,2
141116,3445.600000,2,3445.800000,8,3445.600000,2
141117,3445.800000,8,3445.600000,1,3445.400000,3
141118,3445.400000,1,3445.600000,1,3445.400000,5
141119,3445.400000,1,3445.600000,2,3445.400000,4
141119,3445.400000,2,3445.600000,2,3445.400000,12
141120,3445.400000,2,3445.600000,3,3445.400000,10
141120,3445.400000,1,3445.600000,3,3445.400000,9
141121,3445.400000,1,3445.600000,3,3445.400000,8
141121,3445.400000,3,3445.600000,2,3445.400000,8
141122,3445.600000,1,3445.600000,1,3445.400000,8
141123,3445.600000,1,3445.600000,4,3445.400000,8
141124,3445.400000,1,3445.600000,8,3445.400000,7
141124,3445.400000,3,3445.600000,10,3445.400000,5
141125,3445.400000,1,3445.600000,10,3445.400000,4
141125,3445.400000,4,3445.600000,10,3445.400000,1
141126,3445.400000,3,3445.600000,12,3445.400000,1
141126,3445.400000,1,3445.600000,12,3445.200000,6
141127,3445.200000,3,3445.400000,8,3445.200000,3
141127,3445.400000,2,3445.400000,8,3445.200000,2
141129,3445.200000,2,3445.200000,2,3445.000000,16
141129,3445.200000,1,3445.200000,1,3445.000000,18
141130,3445.000000,18,3445.000000,13,3444.800000,5
141130,3445.000000,1,3445.000000,19,3444.800000,5
141131,3444.200000,14,3444.800000,5,3444.200000,3
141131,3444.000000,4,3444.400000,1,3444.000000,19
141132,3444.000000,2,3444.400000,1,3444.000000,17
141132,3444.000000,2,3444.400000,1,3444.000000,15
141133,3444.000000,1,3444.400000,1,3444.200000,1
141133,3444.000000,3,3444.400000,3,3444.000000,13
141134,3444.400000,8,3444.800000,5,3444.000000,13
141134,3444.000000,2,3444.800000,5,3444.000000,12
141135,3444.000000,15,3444.600000,4,3443.600000,1
141135,3444.000000,2,3444.200000,5,3444.000000,8
141136,3444.600000,13,3444.800000,5,3444.600000,17
141136,3444.600000,2,3444.800000,5,3444.600000,15
141137,3444.600000,4,3444.800000,4,3444.600000,15
141138,3444.600000,15,3444.600000,7,3444.400000,4
141138,3444.200000,6,3444.600000,3,3444.200000,14
141139,3444.400000,4,3444.400000,4,3444.200000,17
141139,3444.200000,8,3444.400000,4,3444.200000,9
141141,3444.400000,3,3444.400000,2,3444.200000,7
141141,3444.000000,14,3444.200000,1,3444.000000,6
141142,3444.400000,5,3444.200000,2,3444.000000,8
141143,3444.600000,15,3444.800000,24,3444.000000,9
141143,3444.400000,10,3444.800000,24,3444.400000,4
141144,3444.400000,4,3444.200000,1,3444.000000,9
141144,3444.000000,7,3444.200000,4,3444.000000,5
141145,3444.200000,5,3444.400000,9,3444.200000,6
141145,3444.200000,3,3444.400000,9,3444.200000,4
141146,3444.200000,2,3444.400000,9,3444.200000,2
141146,3444.000000,3,3444.400000,9,3444.000000,4
141147,3444.000000,1,3444.200000,12,3444.000000,6
141147,3444.000000,4,3444.200000,11,3444.000000,3
141148,3444.000000,4,3444.000000,1,3443.800000,21
141149,3444.000000,9,3444.200000,14,3444.000000,2
141149,3444.000000,1,3444.200000,14,3444.000000,1
141150,3444.000000,3,3444.000000,3,3443.800000,21
141150,3444.000000,4,3444.000000,8,3443.800000,18
141151,3443.800000,2,3444.000000,11,3443.800000,16
141151,3443.800000,4,3444.000000,11,3443.800000,12
141152,3444.000000,18,3444.000000,6,3443.600000,5
141153,3443.800000,2,3444.000000,7,3443.800000,3
141153,3444.000000,4,3444.000000,6,3443.800000,3
141154,3443.800000,3,3443.800000,2,3443.600000,5
141154,3444.000000,6,3444.000000,5,3443.600000,4
141155,3444.000000,4,3444.000000,4,3443.600000,2
141155,3443.800000,1,3444.000000,5,3443.800000,9
141156,3443.800000,1,3444.000000,5,3443.800000,8
141156,3443.800000,2,3444.000000,5,3443.800000,6
141157,3443.800000,1,3444.000000,5,3443.800000,5
141157,3443.800000,5,3443.800000,4,3443.600000,9
141158,3443.800000,5,3444.000000,5,3443.800000,4
141158,3443.800000,2,3444.000000,5,3443.800000,3
141159,3443.800000,4,3444.000000,3,3443.800000,1
141200,3444.000000,5,3444.200000,5,3444.000000,11
141200,3444.000000,6,3444.200000,5,3444.000000,8
141201,3443.800000,11,3444.200000,5,3443.800000,1
141201,3444.200000,7,3444.400000,6,3443.800000,4
141202,3444.200000,1,3444.400000,6,3443.800000,5
141203,3444.000000,5,3444.400000,6,3444.000000,8
141204,3444.000000,3,3444.200000,3,3444.000000,7
141205,3444.000000,4,3444.200000,4,3444.000000,8
141205,3444.200000,4,3444.400000,6,3444.200000,1
141206,3444.200000,3,3444.400000,5,3444.000000,14
141206,3444.000000,2,3444.400000,5,3444.000000,12
141207,3444.200000,2,3444.400000,4,3444.200000,9
141208,3444.400000,3,3444.400000,2,3444.200000,8
141208,3444.400000,4,3444.600000,29,3444.400000,1
141210,3444.600000,3,3444.600000,28,3444.400000,1
141210,3444.200000,2,3444.600000,28,3444.200000,9
141211,3444.200000,1,3444.400000,1,3444.200000,8
141211,3444.400000,1,3444.600000,27,3444.200000,8
141212,3444.400000,5,3444.600000,23,3444.200000,8
141213,3444.600000,3,3444.600000,23,3444.200000,8
141213,3444.400000,1,3444.600000,23,3444.200000,8
141214,3444.600000,1,3444.600000,22,3444.400000,1
141214,3444.400000,2,3444.600000,24,3444.400000,15
141215,3444.600000,1,3444.600000,23,3444.400000,16
141215,3444.400000,2,3444.600000,23,3444.400000,14
141216,3444.400000,14,3444.400000,2,3444.200000,17
141217,3444.400000,1,3444.400000,3,3444.200000,17
141218,3444.400000,1,3444.400000,4,3444.200000,19
141218,3444.400000,4,3444.600000,23,3444.400000,1
141219,3444.200000,3,3444.600000,23,3444.200000,19
141220,3444.200000,1,3444.600000,23,3444.200000,18
141220,3444.200000,1,3444.400000,2,3444.200000,17
141221,3444.400000,2,3444.400000,5,3444.200000,16
141221,3444.200000,2,3444.400000,5,3444.200000,14
141222,3444.200000,6,3444.400000,6,3444.200000,8
141222,3444.400000,1,3444.400000,5,3444.200000,7
141223,3444.200000,2,3444.400000,15,3444.200000,5
141223,3444.200000,5,3444.400000,20,3444.200000,2
141224,3444.000000,6,3444.200000,3,3444.000000,10
141224,3444.200000,1,3444.200000,10,3444.000000,10
141225,3444.200000,1,3444.200000,9,3444.000000,10
141225,3444.200000,3,3444.200000,8,3444.000000,10
141226,3444.200000,1,3444.200000,7,3444.000000,10
141227,3444.200000,2,3444.200000,6,3444.000000,10
141228,3444.000000,3,3444.200000,7,3444.000000,8
141228,3444.200000,5,3444.200000,2,3444.000000,9
141229,3444.200000,8,3444.200000,1,3444.000000,2
141229,3444.000000,2,3444.000000,10,3443.800000,4
141230,3444.000000,2,3444.000000,10,3443.800000,4
141231,3444.000000,1,3444.000000,11,3443.800000,5
141232,3443.800000,1,3444.000000,12,3443.800000,5
141232,3444.000000,9,3444.000000,3,3443.800000,5
141233,3444.000000,4,3444.200000,4,3443.800000,17
141234,3444.000000,1,3444.000000,1,3443.800000,17
141235,3443.800000,10,3444.000000,2,3443.800000,8
141236,3444.000000,10,3444.200000,6,3444.000000,20
141236,3444.200000,5,3444.200000,2,3444.000000,19
141237,3444.000000,2,3444.200000,2,3444.000000,17
141237,3444.000000,2,3444.200000,2,3444.000000,17
141238,3444.200000,1,3444.200000,2,3444.000000,27
141238,3444.000000,7,3444.200000,2,3444.000000,20
141239,3444.000000,1,3444.200000,5,3444.000000,20
141239,3444.200000,4,3444.200000,3,3444.000000,20
141240,3444.000000,2,3444.200000,5,3444.000000,20
141241,3444.000000,14,3444.200000,3,3444.000000,9
141243,3444.000000,1,3444.200000,5,3444.000000,9
141243,3444.000000,1,3444.200000,5,3444.000000,8
141244,3444.200000,1,3444.200000,4,3444.000000,10
141245,3444.000000,2,3444.200000,3,3444.000000,9
141245,3444.200000,7,3444.400000,25,3444.200000,31
141246,3444.200000,24,3444.400000,25,3444.200000,7
141248,3444.200000,2,3444.400000,25,3444.200000,7
141252,3444.200000,2,3444.400000,24,3444.200000,7
141253,3444.200000,1,3444.400000,25,3444.200000,6
141254,3444.200000,1,3444.400000,25,3444.200000,4
141254,3444.200000,3,3444.400000,25,3444.200000,1
141255,3444.200000,1,3444.400000,25,3444.000000,22
141256,3444.000000,1,3444.400000,25,3444.000000,21
141257,3444.000000,1,3444.200000,1,3444.000000,20
141258,3444.200000,1,3444.400000,26,3444.000000,20
141258,3444.400000,3,3444.400000,24,3444.200000,1
141259,3444.200000,1,3444.400000,24,3444.000000,25
141300,3444.200000,1,3444.400000,24,3444.200000,1
141301,3444.200000,1,3444.400000,24,3444.000000,25
141301,3444.400000,1,3444.400000,23,3444.000000,25
141302,3444.000000,1,3444.200000,1,3444.000000,24
141305,3444.000000,4,3444.200000,9,3444.000000,27
141305,3444.000000,1,3444.200000,10,3444.000000,26
141306,3444.200000,1,3444.200000,9,3444.000000,31
141307,3444.000000,3,3444.200000,15,3444.000000,28
141308,3444.000000,2,3444.200000,13,3444.000000,26
141308,3444.000000,26,3444.000000,24,3443.800000,10
141309,3444.000000,1,3444.000000,24,3443.800000,10
141310,3444.000000,3,3444.000000,21,3443.800000,10
141310,3443.800000,3,3444.000000,21,3443.800000,7
141311,3443.600000,8,3443.800000,1,3443.400000,10
141312,3443.800000,2,3443.800000,1,3443.400000,10
141313,3443.400000,1,3443.800000,1,3443.400000,9
141315,3443.600000,2,3443.800000,1,3443.600000,8
141315,3443.800000,1,3444.000000,27,3443.600000,8
141316,3443.600000,1,3444.000000,27,3443.600000,7
141316,3443.600000,2,3443.800000,4,3443.600000,5
141317,3443.600000,1,3443.800000,4,3443.600000,4
141317,3443.600000,1,3443.800000,4,3443.600000,3
141319,3443.800000,1,3443.800000,5,3443.600000,7
141320,3443.600000,1,3443.800000,5,3443.600000,7
141320,3443.800000,5,3443.800000,3,3443.600000,7
141321,3443.600000,1,3443.800000,3,3443.600000,6
141322,3443.800000,1,3443.800000,2,3443.600000,6
141323,3443.600000,4,3444.000000,28,3443.600000,5
141323,3443.600000,1,3444.000000,28,3443.800000,2
141324,3443.800000,2,3444.000000,28,3443.600000,8
141324,3444.000000,1,3444.000000,27,3443.800000,1
141325,3443.800000,1,3444.000000,27,3443.800000,1
141326,3444.000000,9,3444.200000,10,3444.000000,1
141327,3444.000000,1,3444.000000,1,3443.800000,6
141327,3443.800000,1,3444.000000,1,3443.800000,5
141328,3444.000000,1,3444.200000,10,3444.000000,4
141328,3444.200000,1,3444.200000,9,3444.000000,5
141329,3444.000000,1,3444.200000,9,3444.000000,4
141330,3444.200000,2,3444.200000,8,3444.000000,3
141331,3444.000000,4,3444.000000,1,3443.800000,5
141333,3444.000000,2,3444.200000,6,3443.800000,7
141334,3444.200000,2,3444.200000,5,3444.000000,2
141335,3444.200000,4,3444.200000,2,3444.000000,20
141336,3444.200000,3,3444.400000,12,3444.200000,12
141336,3444.400000,5,3444.400000,7,3444.200000,12
141337,3444.400000,5,3444.400000,2,3444.200000,12
141337,3444.400000,1,3444.400000,1,3444.200000,12
141338,3444.400000,2,3444.600000,13,3444.400000,4
141338,3444.400000,5,3444.600000,10,3444.400000,3
141339,3444.400000,1,3444.600000,10,3444.400000,2
141339,3444.400000,3,3444.600000,9,3444.200000,12
141340,3444.400000,1,3444.400000,6,3444.200000,12
141341,3444.600000,15,3444.800000,3,3444.200000,12
141342,3444.400000,5,3444.800000,1,3444.600000,1
141343,3444.400000,1,3444.800000,1,3444.400000,5
141344,3444.600000,1,3444.800000,3,3444.400000,16
141345,3444.800000,1,3444.800000,2,3444.400000,17
141346,3444.400000,2,3444.800000,1,3444.400000,17
141347,3444.800000,1,3445.000000,16,3444.600000,2
141347,3444.600000,1,3444.800000,1,3444.600000,2
141348,3444.600000,2,3444.800000,1,3444.600000,3
141349,3444.800000,3,3445.000000,17,3444.600000,19
141350,3444.600000,1,3445.000000,17,3444.600000,18
141351,3444.600000,1,3444.800000,1,3444.600000,17
141351,3444.800000,1,3445.000000,21,3444.800000,1
141352,3445.000000,2,3445.000000,20,3444.800000,1
141353,3445.000000,1,3445.000000,19,3444.800000,2
141355,3444.600000,9,3444.800000,1,3444.600000,17
141356,3445.000000,2,3445.000000,12,3444.600000,17
141358,3444.600000,7,3444.800000,5,3444.600000,13
141359,3444.800000,4,3444.800000,1,3444.600000,13
141400,3444.600000,5,3444.800000,1,3444.600000,8
141400,3444.600000,1,3444.800000,1,3444.600000,7
141401,3444.800000,1,3445.000000,12,3444.600000,7
141401,3444.600000,1,3444.800000,6,3444.600000,9
141402,3444.600000,11,3445.000000,13,3444.600000,5
141405,3444.600000,4,3445.000000,13,3444.600000,3
141405,3444.600000,1,3445.000000,13,3444.600000,2
141406,3444.600000,1,3445.000000,13,3444.600000,3
141410,3444.600000,1,3445.000000,12,3444.600000,2
141411,3444.800000,1,3445.000000,12,3444.600000,4
141412,3444.800000,2,3445.000000,18,3444.800000,1
141413,3444.600000,2,3444.800000,8,3444.600000,3
141415,3444.600000,3,3444.800000,11,3444.400000,17
141415,3444.800000,2,3444.600000,4,3444.400000,17
141416,3444.800000,1,3444.600000,3,3444.400000,17
141416,3444.400000,1,3444.600000,3,3444.400000,16
141417,3444.400000,1,3444.600000,4,3444.400000,15
141419,3444.600000,1,3444.600000,6,3444.400000,16
141419,3444.600000,5,3444.600000,1,3444.400000,16
141420,3444.400000,1,3444.600000,2,3444.400000,16
141421,3444.400000,1,3444.600000,2,3444.400000,15
141421,3444.400000,2,3444.600000,2,3444.400000,13
141422,3444.400000,3,3444.800000,7,3444.600000,2
141424,3444.600000,1,3444.800000,15,3444.600000,1
141425,3444.600000,1,3444.800000,15,3444.600000,2
141425,3444.600000,2,3444.600000,3,3444.400000,14
141426,3444.600000,1,3444.600000,3,3444.400000,14
141427,3444.600000,2,3444.600000,1,3444.400000,15
141428,3444.600000,1,3444.800000,15,3444.600000,2
141428,3444.600000,2,3444.600000,3,3444.400000,15
141430,3444.600000,4,3444.800000,16,3444.400000,15
141431,3444.800000,4,3444.600000,1,3444.400000,15
141435,3444.600000,1,3444.800000,30,3444.600000,1
141437,3444.600000,2,3444.600000,15,3444.400000,19
141438,3444.400000,1,3444.600000,15,3444.400000,18
141439,3444.400000,10,3444.600000,17,3444.400000,8
141439,3444.400000,7,3444.600000,16,3444.400000,3
141440,3444.400000,1,3444.600000,16,3444.400000,2
141440,3444.200000,3,3444.600000,17,3444.200000,18
141441,3444.200000,2,3444.400000,1,3444.200000,18
141441,3444.400000,1,3444.400000,20,3444.200000,17
141442,3444.200000,4,3444.400000,19,3444.200000,14
141443,3444.200000,2,3444.400000,20,3444.200000,12
141443,3444.400000,4,3444.400000,16,3444.200000,12
141444,3444.200000,2,3444.400000,15,3444.200000,11
141444,3444.200000,1,3444.400000,15,3444.200000,10
141445,3444.200000,2,3444.400000,16,3444.200000,8
141445,3444.200000,9,3444.200000,2,3444.000000,19
141447,3444.000000,1,3444.200000,4,3444.000000,18
141447,3444.000000,18,3444.000000,2,3443.800000,13
141448,3444.200000,10,3444.000000,1,3443.800000,13
141450,3444.000000,2,3444.200000,2,3444.000000,4
141450,3443.800000,6,3444.200000,2,3443.800000,12
141451,3443.800000,2,3444.200000,2,3443.800000,10
